Date,AAPL,GOOGL,MSFT,NVDA,XOM,CVX,COP,JPM,BAC,GS,JNJ,PFE,MRK,KO,PG,PEP,UNP,CAT,LIN,NEM,NEE,DUK
2022-11-21,146.30886840820312,95.1451187133789,237.66526794433594,15.300546646118164,102.84677124023438,165.35157775878906,116.06786346435547,124.76873016357422,34.86037063598633,355.7056579589844,164.2317657470703,42.72746658325195,98.49662780761719,57.56173324584961,135.70663452148438,171.49215698242188,200.2232208251953,222.0340118408203,323.621337890625,41.45882034301758,77.96217346191406,88.48021697998047
2022-11-22,148.4539031982422,96.58821868896484,240.59129333496094,16.020771026611328,105.82180786132812,169.59388732910156,120.22071838378906,126.63483428955078,35.028560638427734,359.1297607421875,165.02508544921875,43.52561950683594,99.6997299194336,57.81208038330078,136.87213134765625,171.5106658935547,201.1004180908203,226.90179443359375,328.83807373046875,42.499900817871094,78.43777465820312,89.06375122070312
2022-11-23,149.33370971679688,97.99150848388672,243.09510803222656,16.501253128051758,105.29352569580078,168.08856201171875,117.22398376464844,127.98518371582031,35.14067459106445,361.3563537597656,165.20240783691406,43.32164001464844,99.62511444091797,58.07170104980469,137.65228271484375,171.73338317871094,200.45904541015625,226.57664489746094,331.8384094238281,42.61045837402344,79.59534454345703,89.84790802001953
2022-11-25,146.40774536132812,96.99626159667969,243.0067596435547,16.252519607543945,104.92279815673828,167.5959014892578,117.28872680664062,128.22901916503906,35.22476577758789,363.79815673828125,165.4170684814453,43.64090347290039,100.25931549072266,58.12733459472656,137.9060516357422,170.8333282470703,201.22305297851562,225.40989685058594,333.3482360839844,42.24192810058594,79.989013671875,90.83264923095703
2022-11-28,142.5624237060547,95.59297943115234,237.38052368164062,15.80999755859375,101.77167510986328,162.72402954101562,114.541748046875,125.98776245117188,34.43992614746094,357.71697998046875,165.50106811523438,43.96015930175781,101.14532470703125,58.136600494384766,137.79327392578125,170.6292266845703,196.68603515625,222.15834045410156,326.8443298339844,40.832332611083984,78.4799575805664,89.91173553466797
2022-11-29,139.54745483398438,94.73706817626953,235.9764404296875,15.622198104858398,102.4482650756836,165.15997314453125,114.92096710205078,128.0602264404297,34.57073211669922,358.98004150390625,164.34378051757812,43.88921356201172,101.50906372070312,57.9326171875,136.74057006835938,169.42295837402344,200.6948699951172,224.85523986816406,321.2984619140625,42.15901184082031,77.31771087646484,89.30084228515625
2022-11-30,146.3286590576172,100.50947570800781,250.51815795898438,16.90914535522461,103.18968963623047,167.24009704589844,114.23651885986328,129.57936096191406,35.36491775512695,363.6319580078125,166.1263885498047,44.456790924072266,102.70285034179688,59.398677825927734,140.19949340820312,172.13238525390625,205.09036254882812,226.0889129638672,325.6636047363281,43.73445510864258,79.3891372680664,91.11530303955078
2022-12-01,146.60543823242188,100.50947570800781,250.07630920410156,17.120973587036133,102.68921661376953,166.49200439453125,113.82029724121094,127.7601318359375,34.34992980957031,361.4284362792969,166.8170166015625,45.299278259277344,102.40440368652344,59.5667610168457,140.28408813476562,173.5702362060547,203.67550659179688,225.4003448486328,327.5574035644531,44.74789047241211,79.510986328125,91.46177673339844
2022-12-02,146.1111602783203,99.96208190917969,250.4003448486328,16.862184524536133,101.81803894042969,165.15997314453125,113.00637817382812,126.7473373413086,33.90821838378906,358.3867492675781,166.9477081298828,45.14850997924805,102.62824249267578,60.08967971801758,141.56240844726562,173.3741455078125,202.5436248779297,225.8211212158203,327.64483642578125,44.84001922607422,79.8577880859375,90.74146270751953
2022-12-05,144.9447479248047,99.00665283203125,245.6676483154297,16.59640121459961,99.02835083007812,161.0818328857422,110.40735626220703,123.1932601928711,32.39512634277344,349.8739929199219,166.85433959960938,44.98888397216797,102.60025024414062,59.267948150634766,140.13368225097656,170.974609375,199.08192443847656,222.41656494140625,324.64373779296875,43.73445510864258,79.81092834472656,90.3858642578125
2022-12-06,141.26748657226562,96.51854705810547,240.67967224121094,15.97391128540039,96.27577209472656,156.9307098388672,106.92967224121094,123.39956665039062,31.01361656188965,341.7472229003906,164.35311889648438,44.08431625366211,101.59300231933594,59.23992919921875,140.3123016357422,169.58346557617188,199.1573486328125,218.32339477539062,321.963134765625,43.41199493408203,79.83905029296875,91.64412689208984
2022-12-07,139.32012939453125,94.48826599121094,239.9432373046875,16.106801986694336,96.06261444091797,157.39601135253906,106.25448608398438,123.31515502929688,30.76926612854004,338.9315185546875,165.35174560546875,44.5543327331543,102.67485809326172,59.33331298828125,141.214599609375,170.0969696044922,200.17608642578125,218.98329162597656,321.8659973144531,43.98994064331055,79.94214630126953,90.7961654663086
2022-12-08,141.01046752929688,93.26410675048828,242.9183349609375,17.154943466186523,96.7762451171875,158.3265838623047,104.14566040039062,124.60928344726562,30.487319946289062,337.1988525390625,165.37973022460938,45.920047760009766,103.38367462158203,59.58543395996094,142.22975158691406,171.59083557128906,200.94009399414062,220.8385772705078,325.0030517578125,43.92469787597656,80.38267517089844,91.58943176269531
2022-12-09,140.5260772705078,92.38829803466797,240.97422790527344,16.987079620361328,95.96066284179688,153.27223205566406,101.7593765258789,123.93409729003906,30.430932998657227,338.1970520019531,164.01715087890625,45.866844177246094,101.45308685302734,58.95978927612305,141.853759765625,170.95596313476562,199.35543823242188,217.3670654296875,322.6527099609375,43.25352096557617,79.2110595703125,91.49824523925781
2022-12-12,142.829345703125,92.86600494384766,247.93580627441406,17.520641326904297,98.32400512695312,154.8688507080078,103.38724517822266,125.85650634765625,30.759864807128906,342.0014343261719,165.97705078125,46.25704574584961,101.63031768798828,59.73484802246094,143.31065368652344,171.76824951171875,203.58119201660156,222.8851776123047,326.3822021484375,43.25352096557617,81.1231460571289,93.29447174072266
2022-12-13,143.79806518554688,95.17497253417969,252.26593017578125,18.05720329284668,99.39908599853516,158.31747436523438,104.89485168457031,125.7345962524414,30.778663635253906,347.1901550292969,167.25567626953125,47.064064025878906,103.43963623046875,59.753517150878906,143.09446716308594,171.67489624023438,205.6468963623047,225.20907592773438,332.59808349609375,43.952667236328125,81.6855239868164,94.00566864013672
2022-12-14,141.56407165527344,94.61763763427734,252.5604705810547,17.65953254699707,98.66690826416016,157.22265625,104.39540100097656,125.10627746582031,30.336952209472656,339.3647155761719,167.76895141601562,48.31449508666992,104.72582244873047,59.753517150878906,143.6584014892578,171.19871520996094,205.2318572998047,224.24317932128906,332.1707458496094,43.915382385253906,81.59178924560547,94.18804168701172
2022-12-15,134.93115234375,90.42766571044922,244.4991912841797,16.938119888305664,97.7215805053711,156.04574584960938,104.09941864013672,122.00231170654297,29.857650756835938,329.4299621582031,165.650390625,47.5429573059082,102.92327880859375,58.93177795410156,142.0323486328125,168.2949676513672,200.26097106933594,220.58993530273438,321.2832336425781,42.47980880737305,80.4295425415039,93.46771240234375
2022-12-16,132.9640350341797,89.83052825927734,240.25746154785156,16.55743408203125,97.03575134277344,153.92913818359375,102.1478500366211,121.24270629882812,29.791868209838867,326.1528625488281,163.9518280029297,45.58305740356445,102.51958465576172,58.59561538696289,141.40260314941406,168.37901306152344,199.50169372558594,222.55999755859375,320.14691162109375,43.01115417480469,78.86425018310547,91.4891357421875
2022-12-19,130.84861755371094,88.0191879272461,236.09426879882812,16.240690231323242,97.47134399414062,154.98745727539062,102.1478500366211,121.96479797363281,30.130197525024414,324.51434326171875,163.77447509765625,45.54758834838867,102.74490356445312,58.67965316772461,141.36497497558594,169.3126678466797,195.8762969970703,222.1488037109375,317.64111328125,42.50777053833008,78.28312683105469,91.38883209228516
2022-12-20,130.77940368652344,88.59642028808594,237.41981506347656,16.071828842163086,98.88008117675781,157.5328369140625,104.19192504882812,122.55558013916016,30.25236701965332,324.4013366699219,163.9518280029297,45.51211166381836,102.99839782714844,58.632965087890625,141.42140197753906,169.2099609375,194.9462127685547,224.8743438720703,319.4670715332031,44.390785217285156,78.28312683105469,91.37060546875
2022-12-21,133.8931884765625,89.15376281738281,240.0021514892578,16.487485885620117,100.14979553222656,159.38490295410156,107.54936218261719,123.93409729003906,30.712879180908203,329.7406921386719,165.82772827148438,45.813629150390625,104.31273651123047,59.57609558105469,142.71847534179688,170.39573669433594,197.80287170410156,231.17665100097656,319.21453857421875,44.11112976074219,79.34227752685547,92.92974853515625
2022-12-22,130.71018981933594,87.34242248535156,233.8751983642578,15.326441764831543,98.12936401367188,156.9945526123047,104.42314147949219,122.52745056152344,30.44032859802246,325.42779541015625,165.22105407714844,45.795894622802734,104.43478393554688,59.14654541015625,143.04745483398438,169.07928466796875,198.03067016601562,227.1695556640625,318.2336120605469,44.2789306640625,78.11441040039062,92.95712280273438
2022-12-23,130.34449768066406,88.80542755126953,234.40542602539062,15.193552017211914,100.72441101074219,161.84820556640625,108.93699645996094,123.10885620117188,30.515518188476562,325.36187744140625,165.6410675048828,45.96440124511719,105.01686096191406,59.59477615356445,143.45164489746094,170.17164611816406,199.2169952392578,229.39784240722656,319.85552978515625,44.605194091796875,78.89236450195312,93.9053726196289
2022-12-27,128.5355224609375,86.97417449951172,232.66749572753906,14.1094388961792,102.12387084960938,163.88272094726562,110.25856018066406,123.54022979736328,30.571901321411133,322.0282897949219,165.59437561035156,45.34361267089844,105.26097106933594,59.95895767211914,144.70172119140625,170.9279327392578,199.6061248779297,232.5251007080078,319.4864807128906,45.44416427612305,78.73302459716797,94.52539825439453
2022-12-28,124.59137725830078,85.61070251464844,230.281494140625,14.024508476257324,100.44635772705078,161.4650115966797,107.31758880615234,124.21541595458984,30.79745864868164,320.992431640625,164.87574768066406,45.05095672607422,104.28458404541016,59.36132049560547,142.831298828125,169.6954803466797,196.3318328857422,228.92926025390625,316.5339660644531,44.15774154663086,77.9457015991211,93.82330322265625
2022-12-29,128.120361328125,88.02913665771484,236.64410400390625,14.591043472290039,101.20633697509766,162.6875457763672,108.32272338867188,124.9281234741211,31.145187377929688,323.40313720703125,165.7156982421875,45.52098846435547,104.04048156738281,59.71617126464844,143.4234161376953,169.9102325439453,198.56214904785156,229.71347045898438,320.26348876953125,44.14842224121094,78.80802154541016,94.68040466308594
2022-12-30,128.43666076660156,87.8101806640625,235.47567749023438,14.602035522460938,102.22582244873047,163.7549591064453,109.82115173339844,125.75335693359375,31.126392364501953,323.3560791015625,164.8664093017578,45.441165924072266,104.16252899169922,59.398677825927734,142.45530700683594,168.6777801513672,196.52166748046875,229.1013946533203,316.796142578125,43.99927520751953,78.35810852050781,93.9053726196289
2023-01-03,123.63253021240234,88.69595336914062,235.24000549316406,14.303278923034668,98.7132568359375,158.73715209960938,105.27938079833984,126.70986938476562,31.4929141998291,326.03045654296875,166.30368041992188,45.45889663696289,104.34090423583984,58.78237533569336,142.4647216796875,167.51068115234375,197.00570678710938,228.45108032226562,309.1914367675781,46.21788024902344,78.57369232177734,94.55274200439453
2023-01-04,124.9076919555664,87.66089630126953,224.9498748779297,14.736924171447754,99.00056457519531,157.04934692382812,105.48411560058594,127.89142608642578,32.084991455078125,327.4241638183594,168.11427307128906,44.456790924072266,105.22339630126953,58.754356384277344,143.08505249023438,167.0998992919922,198.5811309814453,230.8228302001953,307.6568603515625,48.01700210571289,79.19229888916016,95.5648422241211
2023-01-05,123.58309173583984,85.78984832763672,218.28285217285156,14.253320693969727,101.21560668945312,159.8775634765625,108.67639923095703,127.86309051513672,32.01920700073242,323.7138671875,166.87301635742188,44.03997039794922,106.6879653930664,58.08202362060547,141.30859375,165.35391235351562,192.7349395751953,229.7899627685547,296.7013854980469,47.737342834472656,77.44893646240234,94.15155029296875
2023-01-06,128.13021850585938,86.9244155883789,220.85540771484375,14.84683609008789,102.4389877319336,161.0818328857422,110.03520202636719,130.30984497070312,32.338741302490234,327.7820129394531,168.2262725830078,45.157379150390625,107.81454467773438,59.20258331298828,144.6735382080078,169.08863830566406,201.2100067138672,237.995361328125,307.064453125,49.116981506347656,78.40497589111328,95.9021987915039
2023-01-09,128.6541290283203,87.60118103027344,223.00572204589844,15.615204811096191,100.52978515625,159.8227996826172,109.2254867553711,129.77134704589844,31.850040435791016,332.41510009765625,163.86781311035156,42.913700103759766,103.62738800048828,58.464881896972656,142.90647888183594,167.43600463867188,200.6880340576172,235.85316467285156,312.6586608886719,48.67885971069336,78.79863739013672,95.91132354736328
2023-01-10,129.22747802734375,87.99927520751953,224.7043914794922,15.895976066589355,102.03118896484375,160.607421875,109.89558410644531,130.93333435058594,32.066200256347656,336.5208435058594,163.47581481933594,42.23084259033203,104.03108978271484,58.016658782958984,142.76547241210938,166.05416870117188,201.46624755859375,239.57333374023438,312.7655334472656,49.5457878112793,79.23917388916016,96.1301498413086
2023-01-11,131.95574951171875,91.08452606201172,231.49905395507812,15.987899780273438,103.21749114990234,159.84107971191406,110.04448699951172,131.90635681152344,32.310550689697266,343.2256774902344,163.21449279785156,42.080078125,104.27519989013672,57.90460205078125,141.60939025878906,166.2408905029297,203.3454132080078,239.78372192382812,320.13720703125,48.902584075927734,79.67033386230469,96.3398666381836
2023-01-12,131.8766632080078,90.69638061523438,234.1893768310547,16.497480392456055,104.93208312988281,161.55624389648438,111.8314208984375,131.7740936279297,32.39512634277344,348.3672790527344,162.3931884765625,42.31065368652344,104.93235778808594,57.15756607055664,140.81045532226562,164.1214599609375,203.75347900390625,243.93426513671875,319.4476623535156,49.778839111328125,79.73593139648438,95.81101989746094
2023-01-13,133.21115112304688,91.68167877197266,234.89634704589844,16.885164260864258,104.86719512939453,161.99417114257812,113.05062866210938,135.09934997558594,33.10939025878906,352.1904602050781,161.8612060546875,42.434810638427734,105.38299560546875,57.362998962402344,141.816162109375,163.61727905273438,202.36782836914062,247.1762237548828,324.49798583984375,50.66440963745117,79.37039184570312,95.7198486328125
2023-01-17,134.37757873535156,90.85562896728516,235.99607849121094,17.6875057220459,104.66329193115234,164.6673126220703,111.9058837890625,133.0115966796875,32.44212341308594,329.51470947265625,160.8625946044922,40.8651237487793,103.69312286376953,57.59645462036133,141.40260314941406,164.3828582763672,203.39283752441406,245.07229614257812,320.5062255859375,48.91189956665039,80.36393737792969,95.02688598632812
2023-01-18,133.656005859375,90.68643188476562,231.53831481933594,17.36277198791504,102.51311492919922,161.69309997558594,110.33301544189453,129.01559448242188,31.69028091430664,328.7331237792969,158.43601989746094,39.9073486328125,102.13467407226562,55.85025405883789,137.6147003173828,160.23736572265625,198.80889892578125,241.78250122070312,315.0091247558594,48.03564453125,78.54557800292969,93.23065948486328
2023-01-19,133.7152862548828,92.60724639892578,227.7285919189453,16.75127601623535,103.17115783691406,163.3079071044922,111.34745788574219,127.2962875366211,31.229764938354492,330.2962951660156,158.22134399414062,39.87187194824219,103.17676544189453,55.76621627807617,134.70437622070312,158.37936401367188,195.03163146972656,236.14198303222656,315.2033386230469,48.91189956665039,77.41145324707031,92.97534942626953
2023-01-20,136.28541564941406,97.55359649658203,235.86842346191406,17.82439613342285,105.05254364013672,165.04136657714844,113.35773468017578,127.60801696777344,31.812448501586914,321.9059143066406,157.48406982421875,40.00489807128906,103.21431732177734,56.10238265991211,135.22457885742188,158.61273193359375,198.03067016601562,239.94715881347656,319.1659851074219,49.722904205322266,76.68973541259766,92.83856964111328
2023-01-23,139.48818969726562,99.315185546875,238.1856689453125,19.177288055419922,104.5057373046875,164.82241821289062,111.80349731445312,129.67691040039062,32.2541618347168,328.7801513671875,157.082763671875,39.88960647583008,103.15797424316406,56.2424430847168,133.40859985351562,157.90316772460938,199.42578125,242.82025146484375,317.0971984863281,49.99324035644531,77.4864273071289,92.08179473876953
2023-01-24,140.891845703125,97.23511505126953,237.65545654296875,19.249225616455078,105.47886657714844,164.97750854492188,110.57498931884766,130.79161071777344,32.489105224609375,328.0174255371094,157.082763671875,39.6501579284668,101.88117980957031,56.541263580322266,134.1368865966797,159.36904907226562,192.82981872558594,247.53826904296875,319.17572021484375,49.76951217651367,78.63931274414062,92.42826843261719
